"","MATRICULA","Category","CIERVO","GAMO","CORZO","MUFLON","CABRA","JABALI","ARRUI","CERRAMIENT","ten_cier","ten_gamo","ten_corz","ten_mufl","ten_cabr","ten_jaba","ten_arru","CIERVO_d","GAMO_d","CORZO_d","MUFLON_d","CABRA_d","JABALI_d","ARRUI_d","ag_cluster","a47_k4","Clasificac","area_nueva","area","Hg","minId","maxId","Axis1","Axis2","Axis3","cover","areaS"
"98","AB-10167","AB-10167","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","Grupo 1",4643598.052,5,603,2708,2708,-0.998304566085254,0.008753785052004,0.331221403774298,-0.845270006788287,-0.495788771855069
"99","AB-10169","AB-10169","0","0","0","0","0",8,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","0.39540107057578","0","3","2","Grupo 2",20232621.06,20,604,2709,2713,-0.998304566085254,0.008753785052004,0.331221403774298,-0.660183066129684,0.163456264977898
"100","AB-10171","AB-10171","0","0","0","0","0",39,"0",0,"0","0","0","0","0","-0.156993668476444","0","0","0","0","0","0","5.6181960736511","0","1","2","Grupo 1",6941729.842,7,606,2715,2716,-0.998304566085254,0.008753785052004,0.331221403774298,0.251167744398117,-0.407889433610673
"101","AB-10175","AB-10175","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9621908.201,10,608,2718,2720,-0.998304566085254,0.008753785052004,0.331221403774298,0.510726603368918,-0.27604042624408
"102","AB-10176","AB-10176","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.373878250552983","0","0","0","0","0","0","0.963813540620866","0","3","2","Grupo 2",4150179.958,4,609,2721,2722,-0.998304566085254,0.008753785052004,0.331221403774298,-1.16812494397163,-0.539738440977266
"103","AB-10177","AB-10177","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",29101240.08,29,610,2723,2729,-0.998304566085254,0.008753785052004,0.331221403774298,-1.16612132106508,0.559003287077678
"104","AB-10179","AB-10179","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.469744468643491","0","0","0","0","0","0","0.662771445547268","0","3","2","Grupo 2",6035262.978,6,612,2731,2732,-0.998304566085254,0.008753785052004,0.331221403774298,-0.301174625754356,-0.451839102732871
"105","AB-10180","AB-10180","1","0","0","0","0",0,"0",0,"0.469744468643491","0","0","0","0","0","0","0.0338599954955913","0","0","0","0","0","0","1","2","Grupo 1",29533376.94,30,613,2733,2738,-0.320753701162941,-0.424380229278896,0.3714076903864,-0.82659119926393,0.602952956199875
"106","AB-10181","AB-10181","1","0","0","0","0",12,"0",0,"0.469744468643491","0","0","0","0","0.167720966997053","0","0.0545486216979379","0","0","0","0","0.654583460375255","0","2","2","Grupo 5",18332268.96,18,614,2739,2743,-0.320044638698185,-0.422333845187509,0.370351090124051,0.792537522191803,0.075556926733502
"107","AB-10182","AB-10182","5","0","0","0","0",25,"0",0,"0.182145814371966","0","0","0","0","0.283445625706236","0","0.791989945353107","0","0","0","0","3.95994972676554","0","3","2","Grupo 2",6313211.359,6,615,2744,2744,-0.708886828986348,-0.082156327602814,0.307026223376666,1.15259479553272,-0.451839102732871
"108","AB-10183","AB-10183","5","0","0","0","0",25,"0",0,"0.182145814371966","0","0","0","0","0.0406052128443561","0","0.821344477235325","0","0","0","0","4.10672238617662","0","1","2","Grupo 1",6087579.732,6,616,2745,2745,-0.707880759442407,-0.079252768590902,0.305527041856128,1.21991200242989,-0.451839102732871
"109","AB-10184","AB-10184","5","0","0","4","0",25,"0",0,"0.334557951190207","0","0","0.278012032462475","0","0.248339475190463","0","0.502667804010615","0","0","0.402134243208492","0","2.51333902005307","0","2","2","Grupo 5",9946927.173,10,617,2746,2748,0.126428195478676,-0.177708609622989,0.707690773243885,1.6393453280131,-0.27604042624408
"110","AB-10185","AB-10185","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5829921.22,6,618,2749,2749,-0.998304566085254,0.008753785052004,0.331221403774298,-1.10099539015516,-0.451839102732871
"111","AB-10187","AB-10187","0","0","0","0","0",1,"0",0,"0","0","0","0","0","-0.584783930352102","0","0","0","0","0","0","0.119487173739846","0","1","2","Grupo 1",8369099.166,8,619,2750,2751,-0.998304566085254,0.008753785052004,0.331221403774298,-0.306616954505444,-0.363939764488475
"112","AB-10188","AB-10188","70","0","0","0","0",9,"0",0,"0.469744468643492","0","0","0","0","0.469744468643492","0","14.162637938737","0","0","0","0","1.82091059212333","0","2","2","Grupo 5",4942582.233,5,620,2752,2752,0.163482710401916,0.973146418020618,-0.35017093622152,-0.562633479555482,-0.495788771855069
"113","AB-10190","AB-10190","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.742339638162602","0","0","0","0","0","0","1.69001466629035","0","3","2","Grupo 2",5917108.52,6,622,2755,2755,-0.998304566085254,0.008753785052004,0.331221403774298,-0.970012929359708,-0.451839102732871
"114","AB-10191","AB-10191","0","0","0","0","0",6,"0",0,"0","0","0","0","0","-0.615536944539267","0","0","0","0","0","0","0.47130178693884","0","1","2","Grupo 1",12730696.29,13,623,2756,2759,-0.998304566085254,0.008753785052004,0.331221403774298,1.25336723029613,-0.144191418877487
"115","AB-10193","AB-10193","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",7405748.454,7,624,2760,2761,-0.998304566085254,0.008753785052004,0.331221403774298,0.633847922086716,-0.407889433610673
"116","AB-10197","AB-10197","0","0","0","0","0",30,"0",0,"0","0","0","0","0","0.182145814371966","0","0","0","0","0","0","2.64544242319563","0","1","2","Grupo 1",11340257.93,11,627,2765,2767,-0.998304566085254,0.008753785052004,0.331221403774298,-0.85708653430144,-0.232090757121882
"117","AB-10198","AB-10198","200","7","12","26","3",150,"0",1,"-0.894699184692667","0.877100478918226","0.850770888159022","0.26544787285165","-0.584783930352102","-0.468657034698776","0","6.19062771699686","0.21667197009489","0.371437663019812","0.804781603209592","0.0928594157549529","4.64297078774765","0","4","2","Grupo 6",32306901.41,32,628,2768,2774,0.3313519071205,0.029690499266142,-2.46090129044562,0.228918523128544,0.690852294444271
"118","AB-10199","AB-10199","42","0","0","6","0",40,"0",0,"0.618770074741973","0","0","0.374016062994514","0","0.62290948004462","0","6.18618082339638","0","0","0.883740117628054","0","5.89160078418703","0","2","2","Grupo 5",6789326.547,7,629,2775,2775,0.988504816735826,0.274086996712474,0.541299910595382,0.267716875666301,-0.407889433610673
"119","AB-10200","AB-10200","8","0","0","0","0",30,"0",0,"0.534922528506348","0","0","0","0","0.182145814371966","0","0.512007479405259","0","0","0","0","1.92002804776972","0","2","2","Grupo 5",15624771.86,16,630,2776,2779,-0.210515498785334,-0.43764798627824,0.352803831762315,0.743002593517303,-0.012342411510893
"120","AB-10201","AB-10201","29","0","0","0","3",40,"0",0,"0.391345132580073","0","0","0","0.373878250552983","0.663903999470053","0","3.38421310910977","0","0","0","0.350091011287217","4.66788015049623","0","5","2","Grupo 7",8569200.389,9,631,2780,2782,1.16563990602052,0.827736534963951,2.52572210758647,1.03613388538361,-0.319990095366278
"121","AB-10202","AB-10202","0","0","0","0","0",3,"0",0,"0","0","0","0","0","0.469744468643492","0","0","0","0","0","0","0.266895850964232","0","3","2","Grupo 2",11240339.54,11,632,2783,2786,-0.998304566085254,0.008753785052004,0.331221403774298,-0.797961787320673,-0.232090757121882
"122","AB-10204","AB-10204","50","0","0","0","2",298,"0",0,"0.654027732057563","0","0","0","0.373878250552983","0.517089201156948","0","2.18258146087309","0","0","0","0.0873032584349236","13.0081855068036","0","5","2","Grupo 7",22908652.64,23,633,2787,2791,1.18146724875081,0.10661908030237,2.06261246241003,1.85641984939575,0.295305272344491
"123","AB-10205","AB-10205","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5332860.668,5,634,2792,2793,-0.998304566085254,0.008753785052004,0.331221403774298,-0.310541525483131,-0.495788771855069
"124","AB-10209","AB-10209","0","0","0","0","0",12,"0",0,"0","0","0","0","0","0.34298819221811","0","0","0","0","0","0","1.94277842079093","0","3","2","Grupo 2",6176720.659,6,636,2794,2795,-0.998304566085254,0.008753785052004,0.331221403774298,-0.25080758263357,-0.451839102732871
"125","AB-10210","AB-10210","0","0","0","0","3",18,"0",0,"0","0","0","0","0.278012032462475","0.280310640737359","0","0","0","0","0","0.5552598865553","3.3315593193318","0","5","2","Grupo 7",5402875.286,5,637,2796,2797,0.466046959521652,1.04121841212716,2.68053087175418,0.653080224990845,-0.495788771855069
"126","AB-10211","AB-10211","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",22634747.79,23,638,2798,2802,-0.998304566085254,0.008753785052004,0.331221403774298,0.746923871338367,0.295305272344491
"127","AB-10213","AB-10213","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8476757.132,8,640,2803,2805,-0.998304566085254,0.008753785052004,0.331221403774298,0.038106436530749,-0.363939764488475
"128","AB-10214","AB-10214","14","0","0","0","0",34,"0",0,"0.522359416246654","0","0","0","0","0.61347148430467","0","0.472494935001951","0","0","0","0","1.14748769929045","0","2","2","Grupo 5",29629947.18,30,641,2806,2812,-0.229959482067469,-0.429882754999771,0.353700785020354,0.119359950401953,0.602952956199875
"129","AB-10215","AB-10215","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4445388.988,4,642,2813,2813,-0.998304566085254,0.008753785052004,0.331221403774298,-1.35530716072927,-0.539738440977266
"130","AB-10219","AB-10219","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","Grupo 1",17474809.77,17,644,2815,2818,-0.998304566085254,0.008753785052004,0.331221403774298,1.16767531633377,0.031607257611305
"131","AB-10225","AB-10225","0","0","0","12","0",4,"0",0,"0","0","0","0.39538278089001","0","0.661476904824508","0","0","0","0","2.65230886122101","0","0.884102953740337","0","3","2","Grupo 2",4524359.897,5,648,2820,2821,0.14629709573258,0.891414447486846,0.678309309817935,-0.742961250245571,-0.495788771855069
"132","AB-10226","AB-10226","0","0","0","0","0",4,"0",0,"0","0","0","0","0","0.256017573384603","0","0","0","0","0","0","0.416615882839653","0","3","4","Grupo 2",9601170.266,10,649,2822,2822,-0.998304566085254,0.008753785052004,0.331221403774298,0.746745211247187,-0.27604042624408
"133","AB-10229","AB-10229","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6079090.435,6,651,2824,2825,-0.998304566085254,0.008753785052004,0.331221403774298,0.403486456722021,-0.451839102732871
"134","AB-10230","AB-10230","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9798732.767,10,652,2826,2827,-0.998304566085254,0.008753785052004,0.331221403774298,1.14219501614571,-0.27604042624408
"135","AB-10233","AB-10233","0","0","0","0","0",10,"0",0,"0","0","0","0","0","0.182145814371966","0","0","0","0","0","0","0.672684955180808","0","1","2","Grupo 1",14865799.95,15,654,2829,2831,-0.998304566085254,0.008753785052004,0.331221403774298,-0.088447670141856,-0.056292080633091
"136","AB-10235","AB-10235","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9318895.663,9,656,2833,2835,-0.998304566085254,0.008753785052004,0.331221403774298,0.689319158593814,-0.319990095366278
"137","AB-10238","AB-10238","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8362902.343,8,658,2836,2837,-0.998304566085254,0.008753785052004,0.331221403774298,1.24364891648292,-0.363939764488475
"138","AB-10240","AB-10240","0","0","0","0","0",6,"0",0,"0","0","0","0","0","0.469744468643492","0","0","0","0","0","0","0.0850935485058874","0","3","2","Grupo 2",70510633.83,71,659,2838,2854,-0.998304566085254,0.008753785052004,0.331221403774298,-0.773400098961942,2.40488939020998
"139","AB-10241","AB-10241","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4087595.554,4,660,2855,2855,-0.998304566085254,0.008753785052004,0.331221403774298,-0.2797183680824,-0.539738440977266
"140","AB-10242","AB-10242","3","0","0","0","0",9,"0",0,"0.469744468643492","0","0","0","0","0.560817375829475","0","0.435587054149941","0","0","0","0","1.30676116244982","0","2","2","Grupo 5",6887256.916,7,661,2856,2856,-0.306985286789612,-0.384644006396346,0.350890865759419,0.035789879846451,-0.407889433610673
"141","AB-10243","AB-10243","0","0","0","0","0",8,"0",0,"0","0","0","0","0","-0.00958662180905085","0","0","0","0","0","0","0.701565021872758","0","1","2","Grupo 1",11403077.21,11,662,2857,2859,-0.998304566085254,0.008753785052004,0.331221403774298,-1.19010176261266,-0.232090757121882
"142","AB-10244","AB-10244","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8213769.74,8,663,2860,2861,-0.998304566085254,0.008753785052004,0.331221403774298,-0.864958256483078,-0.363939764488475
"143","AB-10259","AB-10259","0","0","0","0","0",2,"0",0,"0","0","0","0","0","0.182145814371966","0","0","0","0","0","0","0.42141539784176","0","1","2","Grupo 1",4745911.248,5,666,2863,2863,-0.998304566085254,0.008753785052004,0.331221403774298,-1.29916681797233,-0.495788771855069
"144","AB-10261","AB-10261","1","0","0","10","0",12,"0",0,"0.469744468643491","0","0","0.488917712261593","0","0.61342807656399","0","0.155926594915295","0","0","1.55926594915295","0","1.87111913898353","0","2","2","Grupo 5",6413273.97,6,668,2864,2864,0.888217351205516,0.037043854965698,0.945194002396832,-0.680938029423167,-0.451839102732871
"145","AB-10264","AB-10264","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",5010886.27,5,669,2865,2866,-0.998304566085254,0.008753785052004,0.331221403774298,-0.541965711861849,-0.495788771855069
"146","AB-10267","AB-10267","1","0","0","2","1",25,"0",0,"0.632717039397356","0","0","0.373878250552983","0.373878250552983","0.35025805956858","0","0.146966821823469","0","0","0.293933643646939","0.146966821823469","3.67417054558674","0","5","2","Grupo 7",6804256.846,7,671,2867,2867,1.9652843232788,0.014696039893063,2.81137769249933,1.32330798864376,-0.407889433610673
"147","AB-10270","AB-10270","2","0","0","0","0",3,"0",0,"0.469744468643491","0","0","0","0","0.469744468643492","0","0.221462767189151","0","0","0","0","0.332194150783726","0","2","2","Grupo 5",9030863.376,9,673,2869,2870,-0.314323980678307,-0.405823785572141,0.361826525554573,0.725112274289131,-0.319990095366278
"148","AB-10271","AB-10271","2","0","0","0","0",14,"0",0,"0.469744468643491","0","0","0","0","0.469744468643491","0","0.259898561726505","0","0","0","0","1.81928993208554","0","2","2","Grupo 5",7695309.968,8,674,2871,2871,-0.313006668501898,-0.402021967234288,0.359863549850215,1.46868303426761,-0.363939764488475
"149","AB-10274","AB-10274","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",20136488.91,20,676,2872,2875,-0.998304566085254,0.008753785052004,0.331221403774298,-0.840899157337844,0.163456264977898
"150","AB-10275","AB-10275","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",27962425.14,28,677,2876,2881,-0.998304566085254,0.008753785052004,0.331221403774298,-1.18363134066264,0.51505361795548
"151","AB-10276","AB-10276","73","0","0","0","0",4,"0",1,"0.533825148196705","0","0","0","0","0.278012032462475","0","8.95988623754691","0","0","0","0","0.490952670550516","0","4","2","Grupo 6",8147425.127,8,678,2882,2884,0.07743900095388,0.398980809860433,-0.07874037289093,1.98384455839793,-0.363939764488475
"152","AB-10277","AB-10277","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6726010.039,7,679,2885,2886,-0.998304566085254,0.008753785052004,0.331221403774298,0.196434295270592,-0.407889433610673
"153","AB-10280","AB-10280","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",9044435.259,9,682,2888,2890,-0.998304566085254,0.008753785052004,0.331221403774298,-0.611238956451416,-0.319990095366278
"154","AB-10282","AB-10282","0","0","0","0","0",16,"0",0,"0","0","0","0","0","0.347456163567612","0","0","0","0","0","0","1.83942089830998","0","3","2","Grupo 2",8698389.953,9,684,2891,2893,-0.998304566085254,0.008753785052004,0.331221403774298,0.31053734322389,-0.319990095366278
"155","AB-10285","AB-10285","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",4216511.097,4,687,2894,2894,-0.998304566085254,0.008753785052004,0.331221403774298,-1.00122536026152,-0.539738440977266
"156","AB-10287","AB-10287","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",6388854.35,6,688,2895,2896,-0.998304566085254,0.008753785052004,0.331221403774298,-0.385600086301565,-0.451839102732871
"157","AB-10289","AB-10289","0","0","0","0","0",7,"0",0,"0","0","0","0","0","0.310523504384898","0","0","0","0","0","0","1.37028663982452","0","3","2","Grupo 2",5108420.247,5,689,2897,2897,-0.998304566085254,0.008753785052004,0.331221403774298,-0.820353140526915,-0.495788771855069
"158","AB-10292","AB-10292","3","1","0","0","1",32,"0",0,"0.520901124029696","0.278012032462475","0","0","0.34511838512583","0.361147696082615","0","0.284114856260427","0.0947049520868091","0","0","0.0947049520868091","3.03055846677789","0","5","2","Grupo 7",10559109.93,11,692,2898,2901,1.48341296537322,-0.089034541165083,2.2368389215417,1.44078734517097,-0.232090757121882
"159","AB-10293","AB-10293","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",8949192.415,9,693,2902,2903,-0.998304566085254,0.008753785052004,0.331221403774298,-0.28660586476326,-0.319990095366278
"160","AB-10295","AB-10295","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",11268835.24,11,694,2904,2906,-0.998304566085254,0.008753785052004,0.331221403774298,1.00167834758759,-0.232090757121882
"161","AB-10297","AB-10297","0","0","0","0","0",6,"0",0,"0","0","0","0","0","0.278012032462475","0","0","0","0","0","0","1.14102245525194","0","3","4","Grupo 2",5258441.735,5,695,2907,2907,-0.998304566085254,0.008753785052004,0.331221403774298,1.22790891621675,-0.495788771855069
"162","AB-10300","AB-10300","0","0","0","0","0",0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","Grupo 1",10719503.36,11,697,2909,2912,-0.998304566085254,0.008753785052004,0.331221403774298,-0.797154068946838,-0.232090757121882
